사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,"벨포아 란트굿 슈마우스 인섹트 단백질 강아지 사료, 동애등에, 7.5kg",129000,https://www.coupang.com/vp/products/1435993967?itemId=3195267407&vendorItemId=78452910445,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(265),Dog
Coupang,벨포아 오리지널 빅바이트 홀리스틱 눈물 알러지 곤충 인섹트 강아지 독일 수입 사료 7.5kg,125000,https://www.coupang.com/vp/products/5701490910?itemId=9478455796&vendorItemId=76763269362,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(3),Dog
Coupang,벨포아 오리지널 빅바이트 홀리스틱 눈물 알러지 곤충 인섹트 강아지 독일 수입 사료 7.5kg,125000,https://www.coupang.com/vp/products/5701490910?itemId=9478455796&vendorItemId=76763269362,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(3),Dog
Coupang,벨포아 인섹트 단백질 강아지 사료 2.5kg 샘플 30g x 4봉 증정,49000,https://www.coupang.com/vp/products/2088040780?itemId=3546828756&vendorItemId=72883791183,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/555d/4bb57a63164c476f24dbd5e58e578d73b32def6bb6a064f9966a5348d7f2.jpg,4.5,(112),Dog
Coupang,벨포아 주니어 홀리스틱 눈물 알러지 곤충 인섹트 강아지 독일 수입 사료 2.5kg,49000,https://www.coupang.com/vp/products/5701431065?itemId=9478274503&vendorItemId=77689121228,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/afa1/bf53fdec859fe76bd54bb664137134e8e0d4c5de2ab9271f31c3c7315347.jpg,4.5,(5),Dog
Coupang,"보나시보 시니어 다이어트 반려견 건식사료, 닭, 15kg",90000,https://www.coupang.com/vp/products/1441041655?itemId=2484927242&vendorItemId=70478189961,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(28),Dog
Coupang,"보나시보 시니어 다이어트 반려견 건식사료, 닭, 4kg",30000,https://www.coupang.com/vp/products/1441041655?itemId=2484927243&vendorItemId=74330158262,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(28),Dog
Coupang,보나시보 어덜트 램& 라이스 4kg 15kg 라지바이트,90000,https://www.coupang.com/vp/products/5542024736?itemId=8731429978&vendorItemId=75871322585,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5cd3/d8e345900178a8c6629323fedca2ed82c33e6a12b43759f6e7fbdd4ce1c7.png,평점 없음,평점 수 없음,Dog
Coupang,보나시보 어덜트 램& 라이스 4kg 15kg 라지바이트,90000,https://www.coupang.com/vp/products/5542024736?itemId=8731429978&vendorItemId=75871322585,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"보나시보 어덜트 작은 알갱이 강아지 건식 사료, 램 + 라이스, 4kg",28200,https://www.coupang.com/vp/products/1440504480?itemId=2484269938&vendorItemId=70477542121,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(25),Dog
Coupang,"보나시보 어덜트 큰알갱이 강아지 건식 사료, 15kg",90000,https://www.coupang.com/vp/products/1777721007?itemId=3027167402&vendorItemId=70448944367,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(35),Dog
Coupang,"보나시보 어덜트 큰알갱이 강아지 건식 사료, 램 + 라이스, 4kg",30000,https://www.coupang.com/vp/products/1418035300?itemId=2455364492&vendorItemId=74330119628,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(53),Dog
Coupang,"보나시보 어덜트 큰알갱이 강아지 건식 사료, 양, 15kg",90000,https://www.coupang.com/vp/products/1418035300?itemId=2455364498&vendorItemId=75277444980,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(53),Dog
Coupang,"보나시보 퍼피 건식사료, 치킨엔초비 + 라이스, 15kg",88270,https://www.coupang.com/vp/products/1418035472?itemId=2455364641&vendorItemId=70448927680,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(16),Dog
Coupang,"보나시보 퍼피 큰알갱이 강아지 건식 사료, 양, 3kg",25000,https://www.coupang.com/vp/products/1418034885?itemId=2455364035&vendorItemId=70448927620,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(17),Dog
Coupang,"보노네이처 강아지사료 1.5kg 3kg 7kg 유기농 가수분해 기능성 피부 & 알러지사료, 강아지케어3연어 7kg",60000,https://www.coupang.com/vp/products/5574809249?itemId=8890749926&vendorItemId=75768800837,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(21),Dog
Coupang,"보노네이처 강아지사료 1.5kg 3kg 7kg 유기농 가수분해 기능성 피부 & 알러지사료, 강아지케어3연어 7kg",60000,https://www.coupang.com/vp/products/5574809249?itemId=8890749926&vendorItemId=75768800837,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(21),Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션11 사이즈는 자세히 보세요.",40700,https://www.coupang.com/vp/products/6073538185?itemId=11223768873&vendorItemId=78501161068,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션12 사이즈는 자세히 보세요.",40700,https://www.coupang.com/vp/products/6073538185?itemId=11223768925&vendorItemId=78501161191,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션4",43400,https://www.coupang.com/vp/products/6073543429?itemId=11223800486&vendorItemId=78501192644,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션6 사이즈는 자세히 보세요.",40700,https://www.coupang.com/vp/products/6073538185?itemId=11223768885&vendorItemId=78501161095,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션7 사이즈는 자세히 보세요.",40700,https://www.coupang.com/vp/products/6073538185?itemId=11223768916&vendorItemId=78501161166,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"분리불안 해소 애견 장난감 유럽 반려견 현대 인테리어 노즈워크 강아지 개 담요, 옵션9 사이즈는 자세히 보세요.",40700,https://www.coupang.com/vp/products/6073538185?itemId=11223768892&vendorItemId=78501161112,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"브레이버리 강아지사료 모음 (치킨 연어 이베리안포크), (강아지)어덜트 연어 2kg",26000,https://www.coupang.com/vp/products/1930924918?itemId=3277890907&vendorItemId=77463411748,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(14),Dog
Coupang,"브레이버리 강아지사료 모음 (치킨 연어 이베리안포크), (강아지)어덜트 연어 2kg",26000,https://www.coupang.com/vp/products/1930924918?itemId=3277890907&vendorItemId=77463411748,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(14),Dog
Coupang,브이플래닛 미니바이트 강아지 채식 비건사료 2kg 6.8kg,88990,https://www.coupang.com/vp/products/2264522123?itemId=3881185330&vendorItemId=78356344914,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(7),Dog
Coupang,브이플래닛 미니바이트 강아지 채식 비건사료 2kg 6.8kg,88990,https://www.coupang.com/vp/products/2264522123?itemId=3881185330&vendorItemId=78356344914,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/22db/8db727d457d636a68b28f4bea6a7609f574905f832c03406c43002b367fe.png,4.5,(7),Dog
Coupang,"사료저장용 고양이사료 저장통 밀폐형 방습 상자 고양이 애완동물 저장탱크 개 사료 상자 10kg20, 화이트【투피스 슈트】35-40",39700,https://www.coupang.com/vp/products/6071268944?itemId=11210274492&vendorItemId=78487818106,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,사은품40종선택가능!! 후코홀릭 인섹트도그 2.4kg/동애등에/하이포알러제닉 사료,42500,https://www.coupang.com/vp/products/4387579648?itemId=5196279914&vendorItemId=74155696264,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c1c9/ce85a7cca35861b3310b092bd894727c597a3e1ff989fe41b549484bc6ce.jpg,5.0,(10),Dog
Coupang,사은품40종선택가능!! 후코홀릭 인섹트도그 2.4kg/동애등에/하이포알러제닉 사료,42500,https://www.coupang.com/vp/products/4387579648?itemId=5196279914&vendorItemId=74155696264,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(10),Dog
Coupang,"사이언스다이어트 강아지 어덜트 라지브리드 치킨 사료, 6.8kg, 1개",56250,https://www.coupang.com/vp/products/310254047?itemId=753595352&vendorItemId=5393799160,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/09/23/17/2/a3d33f6e-f73e-4ca2-a8b9-8692a7876d08.jpg,4.5,(15),Dog
Coupang,"사이언스다이어트 강아지 어덜트 라지브리드 치킨 사료, 6.8kg, 1개",56250,https://www.coupang.com/vp/products/310254047?itemId=753595352&vendorItemId=5393799160,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(15),Dog
Coupang,"사이언스다이어트 강아지 어덜트 스몰바이트 라이트 치킨 다이어트 사료, 12kg, 1개",74250,https://www.coupang.com/vp/products/310253969?itemId=978136951&vendorItemId=5393798739,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(294),Dog
Coupang,"사이언스다이어트 강아지 어덜트 스몰포 라이트 치킨 다이어트 사료, 1.5kg, 1개",20130,https://www.coupang.com/vp/products/310254021?itemId=978137174&vendorItemId=5393799037,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(195),Dog
Coupang,"사이언스다이어트 키튼 치킨 고양이 사료, 1.6kg, 1개",21750,https://www.coupang.com/vp/products/307934288?itemId=970944109&vendorItemId=5380429244,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/09/19/19/6/8d49d6b7-627b-402a-a5a3-e44746dcedad.jpg,5.0,(126),Dog
Coupang,"사조 옵티원 양고기고구마 강아지 사료, 4.8kg, 1개",27000,https://www.coupang.com/vp/products/90652214?itemId=282643875&vendorItemId=3692780506,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(176),Dog
Coupang,"사조동아원 프리미엄 퍼피 위너스 건식사료, 5kg, 1개",13200,https://www.coupang.com/vp/products/195028?itemId=357785&vendorItemId=3000264285,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(1516),Dog
Coupang,"선데이펫 젠틀베이크 1.5kg 지위픽 타입 그레인프리 오븐베이크 강아지사료, 호키 1.5kg",24000,https://www.coupang.com/vp/products/5815158391?itemId=10018620011&vendorItemId=77301609003,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,세니메드 DOG 안티오스테오 a/o 3.12kg 골관절염 처방사료,38000,https://www.coupang.com/vp/products/5030494435?itemId=6756459255&vendorItemId=74049323705,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,세니메드 독 강아지 웨이트 컨트롤 리덕션 멀티이펙티브 하이포알러제닉 3.12kg 중포,43000,https://www.coupang.com/vp/products/6069690249?itemId=11200138143&vendorItemId=78477859381,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"세라믹 더블 고양이 그릇 개 그릇 애완 동물 먹이 물 그릇 고양이 강아지 피더 제품 용품 애완 동물 사료 및 개를위한 물 그릇, 녹색, S 400ML",37800,https://www.coupang.com/vp/products/6075724152?itemId=11237727941&vendorItemId=78514990803,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"세븐아워 전연령 오리고기 관절체중조절 강아지 건식사료 2p, 2.4kg, 오리",61000,https://www.coupang.com/vp/products/5003178822?itemId=6689647057&vendorItemId=73983316742,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"세븐아워 전연령 오리고기 관절체중조절 강아지 건식사료 2p, 2.4kg, 오리",61000,https://www.coupang.com/vp/products/5003178822?itemId=6689647057&vendorItemId=73983316742,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/l70hqnqf/8eccf9be385c4f1a9629f062a1d411d5.jpg,5.0,(4),Dog
Coupang,"소프트밥 전연령 소고기 증기로 찐 사료, 3kg, 1개",27800,https://www.coupang.com/vp/products/4875802557?itemId=6342770235&vendorItemId=73638114716,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(3),Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, A",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451786&vendorItemId=78505799728,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/fd0c/a88ab3edec7beeb6e80c2a58479787634669cdf54d71099dce538250ceb3.jpg,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, B",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451750&vendorItemId=78505799650,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, C",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451712&vendorItemId=78505799442,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, C",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451712&vendorItemId=78505799442,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/c103/6b0e53833f4f9091783c871bfd98de96362d6cc635a6682b69997e5cbefd.jpg,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, D",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451644&vendorItemId=78505799324,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, E",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451785&vendorItemId=78505799724,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, F",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451755&vendorItemId=78505799664,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, G",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451729&vendorItemId=78505799513,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, H",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451746&vendorItemId=78505799624,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, I",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451683&vendorItemId=78505799384,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, K",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451743&vendorItemId=78505799610,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"솔리드 컬러 가을 겨울 사무실 실내 차량 강아지 애완견 고양이 반려견 마약 하우스 쉼터 방석, 3XL 110*82cmg, L",41600,https://www.coupang.com/vp/products/6074284719?itemId=11228451675&vendorItemId=78505799376,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"스누펫 전연령용 강아지 양고기 알파 관절 건식사료, 양, 1kg",16910,https://www.coupang.com/vp/products/2321489681?itemId=4009237552&vendorItemId=71993475136,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(9),Dog
Coupang,"스누펫 전연령용 강아지 연어 베타 눈물 건식사료, 생선, 1kg",17100,https://www.coupang.com/vp/products/2321489838?itemId=4009237748&vendorItemId=71993475340,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(11),Dog
Coupang,스니피즈 스멜리 UFO 댕댕이들 노즈워크 간식 퍼즐 장난감,19800,https://www.coupang.com/vp/products/2317642281?itemId=4000699000&vendorItemId=74800028276,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(98),Dog
Coupang,"스페시픽 저지방 다이어트사료 CRD-1 CRD-2(CRD-1 유통기한 21년 12월 10일 입니다), 6kg",88000,https://www.coupang.com/vp/products/6064183283?itemId=11165108539&vendorItemId=78443214853,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,스피루20kg (큰알) 특수견 대형견 진돗개 말라뮤트 성견 대용량 개사료,39550,https://www.coupang.com/vp/products/4977871557?itemId=6620682387&vendorItemId=73914567049,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(3),Dog
Coupang,"시리우스 윌 성견용 애견사료 1kg x 3팩, 단품",35900,https://www.coupang.com/vp/products/5279846259?itemId=7551325748&vendorItemId=74843681167,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(2),Dog
